StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
299788,2011-12,1,6,2014-15,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.5,2.4
283028,2011-12,1,6,2014-15,-2,-2,11.0101,-1,8,0,11.0101,-2,-1,6,4,2.88
299668,2011-12,1,6,2014-15,-2,-2,51,-1,0,0,-2,-2,-1,6,0,2.63
299020,2011-12,1,6,2014-15,0,0,43.0199,-1,0,0,-2,-2,-1,6,3,2.61
268879,2011-12,1,6,2014-15,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,4,4
299243,2011-12,1,6,2014-15,0,0,52.1401,-1,0,0,-2,-2,-1,6,3,2.38
304905,2011-12,1,6,2014-15,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.65,3.23
302116,2011-12,1,6,2014-15,-2,-2,51,-1,8,0,51,-2,-1,6,4,3.06
305226,2011-12,1,6,2014-15,-2,-2,43.0399,-1,8,0,43.0399,-2,-1,6,4,3.53
301493,2011-12,1,6,2014-15,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.7,2.09
301764,2011-12,1,6,2014-15,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.7,3.58
302827,2011-12,1,6,2014-15,1,-2,50.0901,-1,0,0,-2,-2,-1,6,2.7,2.69
301130,2011-12,1,6,2014-15,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.3,3.26
277702,2011-12,1,6,2014-15,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,2.85,2.96
297513,2011-12,1,6,2014-15,0,0,52.0801,-1,8,0,52.0801,-2,-1,6,3.85,3.15
300416,2011-12,1,6,2014-15,0,0,52.0201,-1,0,0,-2,-2,-1,6,4,3.42
304610,2011-12,1,6,2014-15,-2,-2,11.0101,-1,8,0,11.0101,-2,-1,6,4,4
304223,2011-12,1,6,2014-15,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,2.59
303486,2011-12,1,6,2014-15,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,1.7,3.17
303060,2011-12,1,6,2014-15,0,0,52.0301,-1,0,0,-2,-2,-1,6,4,2.97
302547,2011-12,1,6,2014-15,0,-2,23.0101,-1,0,0,-2,-2,-1,6,3.7,3.2
296689,2011-12,1,6,2014-15,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,3,3.66
297388,2011-12,1,6,2014-15,-2,0,26.0101,-1,0,0,-2,-2,-1,6,4,3.53
301787,2011-12,1,6,2014-15,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.7,3.34
297161,2011-12,1,6,2014-15,0,-2,26.0101,-1,0,0,-2,-2,-1,6,3,3.64
300561,2011-12,1,6,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.35,3.11
281128,2011-12,1,6,2014-15,0,-2,52.0301,-1,0,0,-2,-2,-1,6,0,2.71
296824,2011-12,1,6,2014-15,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.3,2.66
283839,2011-12,1,6,2014-15,0,0,23.0101,-1,0,0,-2,-2,-1,6,3.3,3.19
304862,2011-12,1,6,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.35,2.18
298740,2011-12,1,6,2014-15,0,0,43.0399,-1,0,0,-2,-2,-1,6,4,2.93
280240,2011-12,1,6,2014-15,0,0,0,-1,0,0,-2,-2,-1,6,0,1.67
301345,2011-12,1,6,2014-15,0,0,43.0203,-1,0,0,-2,-2,-1,6,4,3
298838,2011-12,1,6,2014-15,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,3,2.75
300305,2011-12,1,6,2014-15,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3,2.55
45090,2011-12,1,6,2014-15,-2,-2,9.0101,-1,7,0,9.0101,-2,-1,6,4,3.37
