StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
285848,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.66
302176,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.6
301803,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.97
301067,2011-12,1,6,2011-12,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
273211,2011-12,1,6,2011-12,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.7,3.34
280023,2011-12,1,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3,2.51
300569,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.74
299363,2011-12,1,6,2011-12,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.35,2.8
300635,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.67,3.53
301723,2011-12,1,6,2011-12,-2,-2,52.1401,52.0201,0,0,-2,-2,-1,6,3.85,3.21
283028,2011-12,1,6,2011-12,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,4,2.93
301192,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.3,3.15
305186,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.7
302328,2011-12,1,6,2011-12,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,3.7,3.67
297560,2011-12,1,6,2011-12,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.85,3.65
299668,2011-12,1,6,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,3.35,2.84
301313,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.85,3.18
301813,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.48
303907,2011-12,1,6,2011-12,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3,3.07
268673,2011-12,1,6,2011-12,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,4,3.52
303428,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.7,2.87
304525,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.58
303599,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1,2.85
264697,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.15,2.85
303565,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.42,3.23
303589,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,1.98,3.01
293205,2011-12,1,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,4
268879,2011-12,1,6,2011-12,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,4,3.98
301078,2011-12,1,6,2011-12,-2,-2,51.1699,-1,0,0,-2,-2,-1,6,2,3.33
301377,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.54,3.63
303601,2011-12,1,6,2011-12,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,4,3.14
302183,2011-12,1,6,2011-12,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.7,3.81
304263,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,4
281368,2011-12,1,6,2011-12,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.65,3.42
302551,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,3.47
302819,2011-12,1,6,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,4,2.8
305310,2011-12,1,6,2011-12,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,0.85,1.47
294719,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.7,2.91
304298,2011-12,1,6,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,3,3.58
301382,2011-12,1,6,2011-12,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.92
258799,2011-12,1,6,2011-12,-2,-2,43.0199,9.0101,0,0,-2,-2,-1,6,2.5,2.88
304560,2011-12,1,6,2011-12,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1.7,3.36
94804,2011-12,1,6,2011-12,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3,3.1
300303,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,4
37630,2011-12,1,6,2011-12,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,4,3.66
84534,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.74
295130,2011-12,1,6,2011-12,-2,0,0,-1,0,0,-2,-2,-1,6,3.15,3.75
295794,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,3.57
294755,2011-12,1,6,2011-12,-2,-2,27.0101,13.1202,0,0,-2,-2,-1,6,3.7,3.64
303703,2011-12,1,6,2011-12,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,4
305161,2011-12,1,6,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,3.65,3.82
303722,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.82
301762,2011-12,1,6,2011-12,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.85
301601,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.9,3.46
235992,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.93
303503,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.97
301928,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.57,3.33
305226,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.35,3.4
299072,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3,3.46
304578,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1,2.6
301493,2011-12,1,6,2011-12,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.8,2.16
301764,2011-12,1,6,2011-12,1,0,52.0301,-1,0,0,-2,-2,-1,6,3.85,3.88
301583,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.6
299554,2011-12,1,6,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,4,3.97
302946,2011-12,1,6,2011-12,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3,3.4
301797,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.69
302770,2011-12,1,6,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,2.35,2.1
304797,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3,3.84
302629,2011-12,1,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.65,3.71
304257,2011-12,1,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.5,3.28
277702,2011-12,1,6,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.5,2.96
303895,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,3.57,3.38
298509,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,4
300425,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.93
304937,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,4
39414,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,2.77
305183,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.95
291040,2011-12,1,6,2011-12,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.7,3.64
302040,2011-12,1,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.5,3.09
304316,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.15,3.18
302808,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3,3.16
292741,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3,3.32
296902,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.85,3.78
288584,2011-12,1,6,2011-12,0,0,43.0199,-1,0,0,-2,-2,-1,6,3,3.88
301767,2011-12,1,6,2011-12,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,4,3.3
268001,2011-12,1,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,0,3.71
260813,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.85,2.84
300664,2011-12,1,6,2011-12,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.7,3.15
303060,2011-12,1,6,2011-12,0,0,52.0201,-1,0,0,-2,-2,-1,6,3,3.24
296689,2011-12,1,6,2011-12,0,0,13.1202,-1,0,0,-2,-2,-1,6,4,3.66
260559,2011-12,1,6,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,4,3.32
290265,2011-12,1,6,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,3.7,3.2
51316,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.85,3.28
301726,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.75
303583,2011-12,1,6,2011-12,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,4,3.95
303817,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.15,2.89
258879,2011-12,1,6,2011-12,-2,-2,-1,54.0101,0,0,-2,-2,-1,6,2,2.93
304604,2011-12,1,6,2011-12,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,4,3.85
301664,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.78,2.95
301625,2011-12,1,6,2011-12,-2,-2,26.0101,13.1001,0,0,-2,-2,-1,6,4,3.72
278173,2011-12,1,6,2011-12,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2,3.5
304674,2011-12,1,6,2011-12,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.3,2.13
303769,2011-12,1,6,2011-12,0,0,0,-1,0,0,-2,-2,-1,6,3.7,2.91
296831,2011-12,1,6,2011-12,1,0,26.0101,-1,0,0,-2,-2,-1,6,0,2.65
298780,2011-12,1,6,2011-12,0,0,23.0101,-1,0,0,-2,-2,-1,6,4,3.32
302639,2011-12,1,6,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.7,2.87
299017,2011-12,1,6,2011-12,-2,0,0,-1,0,0,-2,-2,-1,6,4,3.32
304290,2011-12,1,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.65,3.56
299962,2011-12,1,6,2011-12,0,0,0,-1,0,0,-2,-2,-1,6,4,3.7
298727,2011-12,1,6,2011-12,-2,-2,51.1699,-1,8,0,51.3899,-2,-1,6,4,3.92
298144,2011-12,1,6,2011-12,0,0,43.0199,-1,0,0,-2,-2,-1,6,4,3.59
281128,2011-12,1,6,2011-12,0,-2,0,-1,0,0,-2,-2,-1,6,0,3.22
299738,2011-12,1,6,2011-12,1,0,50.0901,-1,0,0,-2,-2,-1,6,3.3,2.64
283839,2011-12,1,6,2011-12,0,0,13.1202,-1,0,0,-2,-2,-1,6,3.7,2.68
297344,2011-12,1,6,2011-12,0,0,13.1202,-1,0,0,-2,-2,-1,6,2.8,1.75
300953,2011-12,1,6,2011-12,0,-2,54.0101,-1,0,0,-2,-2,-1,6,2.3,2.72
282665,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.3,3.32
297421,2011-12,1,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.5,3.47
300674,2011-12,1,6,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,0,2.6
298694,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.5,3.07
277848,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,2.93
294113,2011-12,1,6,2011-12,-2,-2,54.0101,13.1209,0,0,-2,-2,-1,6,4,3.75
304642,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.65,3.43
302752,2011-12,1,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.7,3.78
301724,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,1.65,1.05
298868,2011-12,1,6,2011-12,0,0,54.0101,-1,0,0,-2,-2,-1,6,4,3.75
297231,2011-12,1,6,2011-12,-2,0,43.0199,-1,0,0,-2,-2,-1,6,4,3.55
300667,2011-12,1,6,2011-12,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.7,1.45
248802,2011-12,1,6,2011-12,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.2,2.68
298838,2011-12,1,6,2011-12,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.3,3.38
300395,2011-12,1,6,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.31
300683,2011-12,1,6,2011-12,-2,0,40.0501,-1,0,0,-2,-2,-1,6,2.73,3.59
302497,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,3.75
297688,2011-12,1,6,2011-12,1,0,51.0999,-1,0,0,-2,-2,-1,6,0,1.1
298138,2011-12,1,6,2011-12,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.3,3.53
304466,2011-12,1,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.3,3.41
302716,2011-12,1,6,2011-12,0,0,0,-1,0,0,-2,-2,-1,6,4,3.88
90940,2011-12,1,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.3,1.7
263093,2011-12,1,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.35,3.15
276152,2011-12,1,6,2011-12,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,2.8,3.57
