StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
314327,2012-13,3,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.03,3.48
279968,2013-14,1,3,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3,2.4
351643,2016-17,1,3,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.82,3.81
330015,2015-16,1,3,2016-17,0,0,26.0101,40.0801,0,0,-2,-2,-1,6,1.13,2.4
307735,2011-12,3,3,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.67,2.63
357173,2016-17,1,3,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.6,3.64
344073,2015-16,1,3,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,0.36,2.02
325329,2014-15,1,3,2016-17,-2,0,42.0101,-1,0,0,-2,-2,-1,6,3.9,3.86
305649,2015-16,3,3,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.33,2.53
357842,2016-17,1,3,2016-17,0,1,13.1202,-1,0,0,-2,-2,-1,6,0,0
348118,2016-17,1,3,2016-17,0,-2,52.1401,-1,0,0,-2,-2,-1,6,4,3.91
348650,2015-16,3,3,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.67,2.67
325196,2014-15,1,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.97,2.81
349583,2016-17,1,3,2016-17,-1,-1,52.0201,-1,0,0,-2,-2,-1,6,3.26,3.06
346716,2015-16,1,3,2016-17,-2,-2,52.0301,-1,8,0,52.0301,-2,-1,6,4,3.53
343353,2015-16,3,3,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.48,3
348255,2015-16,1,3,2016-17,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,3.45,3.64
348963,2016-17,1,3,2016-17,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.11,2.92
351139,2016-17,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.42,3.21
348964,2016-17,1,3,2016-17,1,-2,43.0199,-1,0,0,-2,-2,-1,6,2.77,2.8
342500,2015-16,1,3,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.95,2.84
308063,2014-15,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.59,2.97
328836,2014-15,1,3,2016-17,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.51,2.6
320437,2013-14,1,3,2016-17,0,-2,42.0101,-1,0,0,-2,-2,-1,6,1.75,2.26
325187,2014-15,1,3,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.88,3.58
353843,2016-17,1,3,2016-17,0,-2,23.0101,26.0101,0,0,-2,-2,-1,6,3.78,3.08
341610,2014-15,3,3,2016-17,-2,-2,45.1001,-1,0,0,-2,-2,-1,6,1.43,1.88
356679,2016-17,1,3,2016-17,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,2.46,2.79
312235,2016-17,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.08,1.74
360327,2016-17,3,3,2016-17,-1,-1,13.1209,-1,0,0,-2,-2,-1,6,3.35,3.35
349199,2015-16,1,3,2016-17,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.03,3.04
350068,2015-16,3,3,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.6,3.5
347427,2015-16,1,3,2016-17,0,-2,26.0101,-1,0,0,-2,-2,-1,6,1.6,2.1
326519,2014-15,1,3,2016-17,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.72,3.46
297183,2015-16,1,3,2016-17,-2,-2,42.0101,-1,7,0,42.0101,-2,-1,6,3.74,3.67
351865,2016-17,1,3,2016-17,0,-2,23.0101,-1,0,0,-2,-2,-1,6,0,0
354422,2016-17,1,3,2016-17,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,3.89
279974,2013-14,1,3,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,1.7,3.31
320417,2013-14,1,3,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,4,3.59
340574,2014-15,1,3,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,1.56,2.24
355628,2016-17,1,3,2016-17,0,-2,51,-1,0,0,-2,-2,-1,6,1.6,1.66
323885,2013-14,1,3,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2,2.38
353620,2016-17,1,3,2016-17,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.6,3.52
343208,2015-16,1,3,2016-17,0,-2,11.0101,-1,0,0,-2,-2,-1,6,3.6,3.3
273539,2015-16,1,3,2016-17,-2,-2,50.0701,-1,7,0,50.0701,-2,-1,6,3.9,3.57
349005,2015-16,1,3,2016-17,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.7,3.72
297376,2013-14,1,3,2016-17,-2,-2,23.0101,-1,7,0,23.0101,-2,-1,6,3.68,3.48
352618,2016-17,3,3,2016-17,-1,-1,45.1001,-1,0,0,-2,-2,-1,6,0,0
344081,2015-16,1,3,2016-17,0,0,52.0301,-1,0,0,-2,-2,-1,6,2.25,2.64
340852,2015-16,1,3,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.18,2.66
306307,2015-16,1,3,2016-17,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,3.19,3.28
309814,2012-13,1,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,3,2.73
358627,2016-17,1,3,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.52,2.86
301696,2011-12,1,3,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.1,2.58
358879,2016-17,1,3,2016-17,0,-2,52.1401,-1,0,0,-2,-2,-1,6,3.47,3.22
344802,2015-16,1,3,2016-17,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3.94,3.35
353628,2015-16,3,3,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.58,3.7
344475,2015-16,1,3,2016-17,-2,-2,52.1401,-1,8,0,52.1401,-2,-1,6,3.25,3.23
280646,2011-12,1,3,2016-17,-2,-2,23.0101,-1,7,0,23.0101,-2,-1,6,4,3.02
302151,2011-12,1,3,2016-17,0,0,43.0399,-1,0,0,-2,-2,-1,6,0,2.19
347246,2015-16,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3,3.27
353984,2016-17,1,3,2016-17,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.98,3.06
344707,2015-16,1,3,2016-17,-2,-2,40.0501,-1,0,0,-2,-2,-1,6,1.88,1.89
327754,2014-15,1,3,2016-17,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.52,3.25
346820,2015-16,1,3,2016-17,0,-2,23.0101,-1,0,0,-2,-2,-1,6,1.6,2.37
349000,2016-17,1,3,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.1,3.32
349652,2015-16,3,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,2,2.11
268411,2016-17,3,3,2016-17,-1,-1,52.0301,-1,0,0,-2,-2,-1,6,3.4,3.4
317742,2015-16,3,3,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.77,3.57
311114,2012-13,1,3,2016-17,0,-2,43.0199,-1,0,0,-2,-2,-1,6,1.75,2.41
315617,2013-14,3,3,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.18,2.31
357250,2016-17,1,3,2016-17,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.71,3.63
310252,2012-13,1,3,2016-17,0,0,54.0101,-1,7,0,54.0101,-2,-1,6,3.45,3.43
359954,2016-17,3,3,2016-17,-1,-1,13.1209,-1,0,0,-2,-2,-1,6,3.53,3.53
316347,2013-14,1,3,2016-17,-2,0,43.0199,-1,0,0,-2,-2,-1,6,3.58,3.61
330888,2016-17,1,3,2016-17,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.8,3.25
346644,2015-16,1,3,2016-17,-2,-2,51,-1,8,0,51,-2,-1,6,3.35,3.47
331130,2014-15,1,3,2016-17,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,2.7,3.4
351646,2016-17,1,3,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.32,3.03
327365,2014-15,1,3,2016-17,0,-2,52.0301,-1,0,0,-2,-2,-1,6,3.6,3.55
287587,2011-12,1,3,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.69,2.56
343175,2015-16,1,3,2016-17,0,1,50.0701,-1,0,0,-2,-2,-1,6,3.7,2.23
343244,2015-16,1,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.9,2.47
345906,2015-16,1,3,2016-17,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3,3.12
313268,2012-13,1,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.4,2.2
353972,2016-17,1,3,2016-17,-2,1,43.0199,-1,0,0,-2,-2,-1,6,2.61,2.05
357681,2016-17,1,3,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.88
352546,2015-16,3,3,2016-17,-1,-1,16.0905,-1,0,0,-2,-2,-1,6,3.85,3.28
342815,2015-16,1,3,2016-17,0,-2,23.0101,-1,0,0,-2,-2,-1,6,3.34,3.62
329449,2014-15,1,3,2016-17,0,0,54.0101,-1,0,0,-2,-2,-1,6,3.75,2.78
320428,2013-14,1,3,2016-17,0,-2,42.0101,-1,0,0,-2,-2,-1,6,1.33,1.78
303769,2011-12,1,3,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.22,2.4
342192,2014-15,3,3,2016-17,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,3.75,3.66
349072,2015-16,1,3,2016-17,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,1,1.66
353091,2015-16,3,3,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.7,2.36
324102,2013-14,1,3,2016-17,-2,0,52.0201,-1,0,0,-2,-2,-1,6,2,2.48
347076,2015-16,1,3,2016-17,-2,-2,16.0905,-1,7,0,16.0905,-2,-1,6,3.3,3.36
343423,2016-17,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.48,3.41
356357,2016-17,1,3,2016-17,0,-2,26.0101,-1,0,0,-2,-2,-1,6,2.13,2.65
296793,2013-14,3,3,2016-17,-2,-2,42.0101,-1,7,0,42.0101,-2,-1,6,2.85,2.99
342314,2015-16,1,3,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.74,2.85
319616,2013-14,1,3,2016-17,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.7,3.6
346838,2015-16,3,3,2016-17,0,0,40.0801,-1,0,0,-2,-2,-1,6,1.2,2.05
