StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
300304,2011-12,1,3,2015-16,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3.1,2.82
299369,2011-12,1,3,2015-16,0,0,52.1401,-1,0,0,-2,-2,-1,6,3.54,3.45
299788,2011-12,1,3,2015-16,0,0,54.0101,-1,0,0,-2,-2,-1,6,2.77,2.68
300895,2011-12,1,3,2015-16,0,0,51.0999,-1,0,0,-2,-2,-1,6,2.88,2.89
299456,2011-12,1,3,2015-16,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,3.04,3.01
297755,2011-12,1,3,2015-16,-2,0,52.0301,-1,0,0,-2,-2,-1,6,1.83,2.14
299668,2011-12,1,3,2015-16,-2,-2,51,-1,8,0,51,-2,-1,6,3.9,2.87
304552,2011-12,1,3,2015-16,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.26,2.87
299408,2011-12,1,3,2015-16,-2,0,52.0201,-1,0,0,-2,-2,-1,6,2.93,2.64
303599,2011-12,1,3,2015-16,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,3.4,2.62
299020,2011-12,1,3,2015-16,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,3.31,2.59
268879,2011-12,1,3,2015-16,-2,-2,51.3899,-1,8,0,51.3899,-2,-1,6,4,4
299243,2011-12,1,3,2015-16,0,0,52.1401,-1,0,0,-2,-2,-1,6,0,2.02
301078,2011-12,1,3,2015-16,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.1
297218,2011-12,1,3,2015-16,-2,0,26.0101,-1,7,0,26.0101,-2,-1,6,2.11,3.18
299086,2011-12,1,3,2015-16,0,0,52.0301,-1,8,0,52.0301,-2,-1,6,3.55,3.21
301309,2011-12,1,3,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.67,2.63
302533,2011-12,1,3,2015-16,0,0,42.0101,43.0199,7,0,42.0101,-2,-1,6,3.17,2.77
294406,2011-12,1,3,2015-16,0,0,45.1001,-1,0,0,-2,-2,-1,6,2.18,2.21
304905,2011-12,1,3,2015-16,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,3,3.25
300290,2011-12,1,3,2015-16,0,0,51,-1,0,0,-2,-2,-1,6,0,2.94
299495,2011-12,1,3,2015-16,-2,0,11.0101,-1,8,0,11.0101,-2,-1,6,3.9,3.92
298966,2011-12,1,3,2015-16,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.45,3.38
299583,2011-12,1,3,2015-16,0,0,54.0101,-1,0,0,-2,-2,-1,6,2.9,2.96
297839,2011-12,1,3,2015-16,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,2.15,2.47
301106,2011-12,1,3,2015-16,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.67,3.23
299655,2011-12,1,3,2015-16,0,0,27.0101,-1,0,0,-2,-2,-1,6,3.73,3.17
298959,2011-12,1,3,2015-16,0,-2,50.0701,-1,7,0,50.0701,-2,-1,6,3.78,3.8
301493,2011-12,1,3,2015-16,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.05,2.03
305255,2011-12,1,3,2015-16,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.77,3.32
301764,2011-12,1,3,2015-16,0,0,52.0301,-1,8,0,52.0301,-2,-1,6,3.5,3.56
302827,2011-12,1,3,2015-16,1,-2,50.0901,-1,0,0,-2,-2,-1,6,2.22,2.87
302354,2011-12,1,3,2015-16,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.04,2.96
305204,2011-12,1,3,2015-16,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.77,2.79
297251,2011-12,1,3,2015-16,0,0,42.0101,43.0199,0,0,-2,-2,-1,6,3.6,3.35
260331,2011-12,1,3,2015-16,-2,-2,42.0101,-1,7,0,42.0101,-2,-1,6,3.86,3.6
303232,2011-12,1,3,2015-16,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.7,3.26
301130,2011-12,1,3,2015-16,-2,0,26.0101,-1,0,0,-2,-2,-1,6,1.5,3
300416,2011-12,1,3,2015-16,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,3.54,3.44
298934,2011-12,1,3,2015-16,0,0,11.0101,-1,8,0,11.0101,-2,-1,6,3.14,2.86
304223,2011-12,1,3,2015-16,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.6,2.56
283573,2011-12,1,3,2015-16,-2,-2,23.0101,-1,7,0,23.0101,-2,-1,6,3.68,3.32
298985,2011-12,1,3,2015-16,0,0,43.0399,-1,0,0,-2,-2,-1,6,3.76,3.05
300664,2011-12,1,3,2015-16,0,0,54.0101,-1,0,0,-2,-2,-1,6,3,3.05
303060,2011-12,1,3,2015-16,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.48,3.03
302547,2011-12,1,3,2015-16,0,-2,23.0101,-1,7,0,23.0101,-2,-1,6,3.54,3.26
297388,2011-12,1,3,2015-16,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.82,3.65
297161,2011-12,1,3,2015-16,0,-2,26.0101,-1,8,0,26.0101,-2,-1,6,3.92,3.7
304604,2011-12,1,3,2015-16,-2,-2,50.0701,-1,7,0,50.0701,-2,-1,6,3.14,3.68
282486,2011-12,1,3,2015-16,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,3.08,2.16
304674,2011-12,1,3,2015-16,-2,-2,16.0905,-1,0,0,-2,-2,-1,6,2,2.61
303769,2011-12,1,3,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,0.83,2.31
294946,2011-12,1,3,2015-16,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.43,3.25
300544,2011-12,1,3,2015-16,0,0,23.0101,-1,0,0,-2,-2,-1,6,3.23,3.13
301696,2011-12,1,3,2015-16,0,0,52.0201,-1,0,0,-2,-2,-1,6,1.33,2.77
299570,2011-12,1,3,2015-16,0,0,50.0701,-1,0,0,-2,-2,-1,6,2.43,3.45
43733,2011-12,1,3,2015-16,0,0,43.0399,43.0199,0,0,-2,-2,-1,6,3.26,2.75
298780,2011-12,1,3,2015-16,0,0,52.0301,-1,0,0,-2,-2,-1,6,2.1,2.89
304741,2011-12,1,3,2015-16,0,0,45.1101,-1,0,0,-2,-2,-1,6,2.75,3.04
298102,2011-12,1,3,2015-16,0,0,43.0203,-1,0,0,-2,-2,-1,6,3.23,2.09
302398,2011-12,1,3,2015-16,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,2.89,2.88
302870,2011-12,1,3,2015-16,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,3.45,3.38
300964,2011-12,1,3,2015-16,0,0,54.0101,-1,7,0,54.0101,-2,-1,6,4,3.34
301530,2011-12,1,3,2015-16,-2,0,43.0399,-1,0,0,-2,-2,-1,6,4,3.04
298929,2011-12,1,3,2015-16,0,0,52.0201,-1,8,0,52.0201,-2,-1,6,2.93,2.87
281128,2011-12,1,3,2015-16,0,-2,52.0301,-1,0,0,-2,-2,-1,6,2.25,2.66
302250,2011-12,1,3,2015-16,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.5,3
276902,2011-12,1,3,2015-16,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.99,2.32
296824,2011-12,1,3,2015-16,0,0,26.0101,-1,7,0,26.0101,-2,-1,6,2.62,2.75
301597,2011-12,1,3,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.11,3.19
283839,2011-12,1,3,2015-16,0,0,23.0101,-1,0,0,-2,-2,-1,6,3.86,3.33
300953,2011-12,1,3,2015-16,0,-2,26.0101,-1,0,0,-2,-2,-1,6,1.35,2.46
303786,2011-12,1,3,2015-16,-2,-2,27.0101,-1,7,0,27.0101,-2,-1,6,3.85,2.84
280240,2011-12,1,3,2015-16,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.41,1.65
298868,2011-12,1,3,2015-16,0,0,27.0101,-1,7,0,27.0101,-2,-1,6,4,3.94
300305,2011-12,1,3,2015-16,-2,0,26.0101,-1,0,0,-2,-2,-1,6,1.63,2.25
304088,2011-12,1,3,2015-16,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.15,3.58
301901,2011-12,1,3,2015-16,-2,0,9.0101,-1,0,0,-2,-2,-1,6,0.75,2.07
