StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
302176,2011-12,1,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.73,3.7
302756,2011-12,1,3,2012-13,-2,-2,45.0601,-1,7,0,45.0601,-2,-1,6,4,3.82
300304,2011-12,1,3,2012-13,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3,2.34
301067,2011-12,1,3,2012-13,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
297371,2011-12,1,3,2012-13,-2,0,0,-1,0,0,-2,-2,-1,6,1,2.52
273211,2011-12,1,3,2012-13,-2,-2,42.0101,13.1209,0,0,-2,-2,-1,6,2.85,3.18
302772,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.85,2.1
280023,2011-12,1,3,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.84,2.68
299369,2011-12,1,3,2012-13,0,1,0,-1,0,0,-2,-2,-1,6,3.58,3.46
299363,2011-12,1,3,2012-13,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.73,2.7
302134,2011-12,1,3,2012-13,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.65,3.28
301723,2011-12,1,3,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.94,3.45
283028,2011-12,1,3,2012-13,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3.65,2.79
294970,2011-12,1,3,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.5,3.41
301192,2011-12,1,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3,3.17
303346,2011-12,1,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,2.43,2.83
305186,2011-12,1,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.82
305182,2011-12,1,3,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.33,3.32
302328,2011-12,1,3,2012-13,-2,-2,54.0101,-1,7,0,54.0101,-2,-1,6,3.86,3.76
300895,2011-12,1,3,2012-13,0,0,51.0999,-1,0,0,-2,-2,-1,6,3.53,3.28
297560,2011-12,1,3,2012-13,-2,-2,52.0801,-1,8,0,52.0801,-2,-1,6,3.89,3.74
299456,2011-12,1,3,2012-13,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.08,2.75
297755,2011-12,1,3,2012-13,-2,0,0,-1,0,0,-2,-2,-1,6,3.06,2.42
297083,2011-12,1,3,2012-13,1,0,50.0701,-1,0,0,-2,-2,-1,6,2.23,2.44
303435,2011-12,1,3,2012-13,-2,-2,27.0101,13.1209,0,0,-2,-2,-1,6,2.27,2.94
299668,2011-12,1,3,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,2.7,2.47
301313,2011-12,1,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.67,3.13
303775,2011-12,1,3,2012-13,-2,-2,50.0701,13.1209,0,0,-2,-2,-1,6,3.5,3.56
300221,2011-12,1,3,2012-13,-2,0,27.0101,-1,0,0,-2,-2,-1,6,3.3,3.26
301624,2011-12,1,3,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.32,3.06
299713,2011-12,1,3,2012-13,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,3.66,3.76
293485,2011-12,1,3,2012-13,-2,-2,42.0101,50.0701,0,0,-2,-2,-1,6,3.52,3.56
298859,2011-12,1,3,2012-13,0,0,23.0101,-1,0,0,-2,-2,-1,6,0.5,1.42
304552,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3,2.9
303907,2011-12,1,3,2012-13,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.31,3.22
268673,2011-12,1,3,2012-13,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3,3.38
301562,2011-12,1,3,2012-13,0,0,9.0101,-1,0,0,-2,-2,-1,6,2.9,3.1
303428,2011-12,1,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3,2.93
304525,2011-12,1,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.71,3.67
303599,2011-12,1,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1.65,2.46
264697,2011-12,1,3,2012-13,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,4,3.02
304279,2011-12,1,3,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3,3.29
303589,2011-12,1,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,2.71
299020,2011-12,1,3,2012-13,0,0,43.0399,-1,0,0,-2,-2,-1,6,1.93,2.27
303305,2011-12,1,3,2012-13,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,0,3.6
268879,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,4,3.94
301078,2011-12,1,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.3,2.98
301653,2011-12,1,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,3.5,2.99
297218,2011-12,1,3,2012-13,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.02,3.21
299086,2011-12,1,3,2012-13,0,0,52.0301,-1,0,0,-2,-2,-1,6,2.68,2.86
303358,2011-12,1,3,2012-13,-2,-2,52.0301,-1,8,0,52.0301,-2,-1,6,3.73,3.29
301309,2011-12,1,3,2012-13,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.14,3.4
302533,2011-12,1,3,2012-13,1,0,0,-1,0,0,-2,-2,-1,6,2.53,2.19
294406,2011-12,1,3,2012-13,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.18,2.8
303601,2011-12,1,3,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.57,3.23
302183,2011-12,1,3,2012-13,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.38,3.73
270506,2011-12,1,3,2012-13,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,3.57,3.72
298033,2011-12,1,3,2012-13,0,-2,13.1202,-1,0,0,-2,-2,-1,6,3.08,2.92
304263,2011-12,1,3,2012-13,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.7,3.96
281368,2011-12,1,3,2012-13,-2,-2,54.0101,13.1001,0,0,-2,-2,-1,6,3.68,3.46
304905,2011-12,1,3,2012-13,0,0,42.0101,-1,0,0,-2,-2,-1,6,3.22,3.29
299495,2011-12,1,3,2012-13,-2,0,0,-1,0,0,-2,-2,-1,6,3.94,3.91
302116,2011-12,1,3,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,2.82,3.08
302551,2011-12,1,3,2012-13,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.8,3.63
299115,2011-12,1,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,4,4
302819,2011-12,1,3,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,2.67,2.73
304823,2011-12,1,3,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3,2.92
305310,2011-12,1,3,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,1.6,1.35
294719,2011-12,1,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.46,2.77
302717,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.77,1.82
305260,2011-12,1,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,4,3.96
304298,2011-12,1,3,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,3.72,3.49
258799,2011-12,1,3,2012-13,-2,-2,43.0199,9.0101,0,0,-2,-2,-1,6,2.86,2.8
304560,2011-12,1,3,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.05,3.15
300275,2011-12,1,3,2012-13,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.8,3.43
298966,2011-12,1,3,2012-13,0,0,0,-1,0,0,-2,-2,-1,6,3.5,3.12
294160,2011-12,1,3,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,4,3.86
94804,2011-12,1,3,2012-13,-2,-2,52.1401,-1,8,0,52.1401,-2,-1,6,3.67,3.25
299583,2011-12,1,3,2012-13,0,0,13.1202,-1,0,0,-2,-2,-1,6,2.94,3.22
304216,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.54,2.78
297627,2011-12,1,3,2012-13,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,3,3.28
300303,2011-12,1,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.93
297839,2011-12,1,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,3.2,3.13
37630,2011-12,1,3,2012-13,-2,-2,42.0101,-1,7,0,42.0101,-2,-1,6,3.93,3.75
84534,2011-12,1,3,2012-13,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.75,3.63
295130,2011-12,1,3,2012-13,-2,0,26.0101,-1,0,0,-2,-2,-1,6,2.87,3.55
295794,2011-12,1,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.57,3.56
294755,2011-12,1,3,2012-13,-2,-2,27.0101,13.1202,0,0,-2,-2,-1,6,3.83,3.76
279885,2011-12,1,3,2012-13,-2,-2,42.0101,-1,7,0,42.0101,-2,-1,6,3.42,3.59
301023,2011-12,1,3,2012-13,-2,-2,42.0101,13.1209,0,0,-2,-2,-1,6,3.81,3.61
299655,2011-12,1,3,2012-13,0,0,27.0101,-1,0,0,-2,-2,-1,6,2.9,3.13
298900,2011-12,1,3,2012-13,0,0,0,-1,0,0,-2,-2,-1,6,4,3.65
305247,2011-12,1,3,2012-13,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,2.53,1.8
303921,2011-12,1,3,2012-13,0,1,0,-1,0,0,-2,-2,-1,6,2.85,2.55
302346,2011-12,1,3,2012-13,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,1,3.43
305226,2011-12,1,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.35,3.3
294698,2011-12,1,3,2012-13,0,0,0,-1,0,0,-2,-2,-1,6,2.83,3.13
298959,2011-12,1,3,2012-13,0,-2,0,-1,0,0,-2,-2,-1,6,3.48,3.65
296175,2011-12,1,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.86,3.19
286282,2011-12,1,3,2012-13,-1,-1,0,-1,0,0,-2,-2,-1,6,3.07,3.2
302191,2011-12,1,3,2012-13,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,1.25,0.58
299072,2011-12,1,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.5,3.35
304578,2011-12,1,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.08,2.75
301493,2011-12,1,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.09,2.2
305255,2011-12,1,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,4,3
301764,2011-12,1,3,2012-13,0,0,52.0301,-1,0,0,-2,-2,-1,6,3.43,3.76
