StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
302176,2011-12,1,1,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.85,3.73
302756,2011-12,1,1,2012-13,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.86,3.8
300304,2011-12,1,1,2012-13,1,-2,9.0101,-1,0,0,-2,-2,-1,6,2.7,2.19
301067,2011-12,1,1,2012-13,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
297371,2011-12,1,1,2012-13,-2,0,0,-1,0,0,-2,-2,-1,6,2.74,2.99
273211,2011-12,1,1,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.21,3.31
302772,2011-12,1,1,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.72,2.17
280023,2011-12,1,1,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.83,2.6
299369,2011-12,1,1,2012-13,0,1,0,-1,0,0,-2,-2,-1,6,3.8,3.39
299997,2011-12,1,1,2012-13,0,0,52.0201,-1,0,0,-2,-2,-1,6,0,1.21
299363,2011-12,1,1,2012-13,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.3,2.7
302134,2011-12,1,1,2012-13,0,0,0,-1,0,0,-2,-2,-1,6,3.38,3.47
301723,2011-12,1,1,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.33,3.25
283028,2011-12,1,1,2012-13,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,1.85,2.63
294970,2011-12,1,1,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3,3.38
301192,2011-12,1,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.5,3.26
303346,2011-12,1,1,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,3.85,3.01
305186,2011-12,1,1,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.77
