StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
285848,2011-12,1,1,2011-12,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.25,3.25
302176,2011-12,1,1,2011-12,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3,3
301803,2011-12,1,1,2011-12,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.91,3.91
302756,2011-12,1,1,2011-12,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.78,3.78
300304,2011-12,1,1,2011-12,0,-2,9.0101,-1,0,0,-2,-2,-1,6,1.57,1.57
301067,2011-12,1,1,2011-12,-2,-2,23.0101,13.1001,0,0,-2,-2,-1,6,4,4
297371,2011-12,1,1,2011-12,-2,1,0,-1,0,0,-2,-2,-1,6,3.86,3.86
273211,2011-12,1,1,2011-12,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,3.7,3.7
302772,2011-12,1,1,2011-12,-2,-2,51,-1,0,0,-2,-2,-1,6,1.06,1.06
280023,2011-12,1,1,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.1,2.1
300412,2011-12,1,1,2011-12,0,-2,0,-1,0,0,-2,-2,-1,6,2.56,2.56
299369,2011-12,1,1,2011-12,0,1,0,-1,0,0,-2,-2,-1,6,3.01,3.01
303260,2011-12,1,1,2011-12,-2,-2,13.1001,-1,0,0,-2,-2,-1,6,0,0
299997,2011-12,1,1,2011-12,0,1,52.0201,-1,0,0,-2,-2,-1,6,2.97,2.97
300569,2011-12,1,1,2011-12,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.51,3.51
299363,2011-12,1,1,2011-12,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.98,2.98
300635,2011-12,1,1,2011-12,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.43,3.43
299788,2011-12,1,1,2011-12,0,1,52.0301,-1,0,0,-2,-2,-1,6,2.19,2.19
302134,2011-12,1,1,2011-12,0,1,0,-1,0,0,-2,-2,-1,6,3.23,3.23
301723,2011-12,1,1,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.2,3.2
283028,2011-12,1,1,2011-12,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,2.65,2.65
294970,2011-12,1,1,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,3.15,3.15
