StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
300304,2011-12,1,1,2016-17,0,-2,9.0101,-1,0,0,-2,-2,-1,6,3.58,2.91
299369,2011-12,1,1,2016-17,0,0,52.1401,-1,8,0,52.1401,-2,-1,6,3.68,3.47
299788,2011-12,1,1,2016-17,0,0,54.0101,-1,0,0,-2,-2,-1,6,0,2.35
300895,2011-12,1,1,2016-17,0,0,51.0999,-1,0,0,-2,-2,-1,6,2.63,2.86
297755,2011-12,1,1,2016-17,-2,0,52.0301,-1,0,0,-2,-2,-1,6,0.75,1.99
304552,2011-12,1,1,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.2,2.89
299408,2011-12,1,1,2016-17,-2,0,52.0201,-1,0,0,-2,-2,-1,6,3,2.7
303599,2011-12,1,1,2016-17,-2,-2,52.0201,52.1401,0,0,-2,-2,-1,6,3.25,2.78
298895,2011-12,1,1,2016-17,-2,0,52.0301,-1,0,0,-2,-2,-1,6,0.93,1.81
299243,2011-12,1,1,2016-17,0,0,45.1001,-1,0,0,-2,-2,-1,6,0.67,1.95
301078,2011-12,1,1,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.58,3.2
301309,2011-12,1,1,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.43,2.61
294406,2011-12,1,1,2016-17,0,0,45.1001,-1,0,0,-2,-2,-1,6,1.43,2.18
299583,2011-12,1,1,2016-17,0,0,54.0101,-1,0,0,-2,-2,-1,6,2.93,2.99
301106,2011-12,1,1,2016-17,0,0,42.0101,-1,0,0,-2,-2,-1,6,2.77,3.21
301493,2011-12,1,1,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1.9,2.06
305255,2011-12,1,1,2016-17,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.77,3.38
302827,2011-12,1,1,2016-17,1,-2,50.0901,-1,0,0,-2,-2,-1,6,1,2.87
305204,2011-12,1,1,2016-17,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.55,2.88
297251,2011-12,1,1,2016-17,0,0,42.0101,43.0199,7,0,42.0101,-2,-1,6,3.54,3.37
296844,2011-12,1,1,2016-17,1,0,42.0101,-1,0,0,-2,-2,-1,6,1.8,2.6
301131,2011-12,1,1,2016-17,-2,0,26.0101,-1,7,0,26.0101,-2,-1,6,3.3,3.38
277196,2011-12,1,1,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.57,3.33
